pubmed_ids,drugbank_id,uniprot_id
14687742,DB00666,P30968
14644830,DB00666,P30968
17097577,DB00666,P30968
9622415,DB00666,P30968
7996307,DB00666,P30968
1830521,DB00666,P30968
2140979,DB00666,P30968
2151003,DB00666,P30968
11752352,DB00666,P30968
14571621,DB01406,P30968
3004220,DB01406,P30968
14605254,DB01406,P30968
2404115,DB01406,P30968
20110043,DB06699,P30968
20053189,DB06699,P30968
19450172,DB06699,P30968
15705170,DB06699,P30968
20053189,DB06719,P30968
15898717,DB00008,P48551
16953837,DB00008,P48551
19955815,DB00008,P48551
11752352,DB00008,P48551
17139284,DB00011,P48551
17016423,DB00011,P48551
10822464,DB00011,P48551
19955815,DB00011,P48551
11752352,DB00011,P48551
17139284,DB00018,P48551
17016423,DB00018,P48551
15898717,DB00018,P48551
19955815,DB00018,P48551
16953837,DB00018,P48551
11752352,DB00018,P48551
17139284,DB00022,P48551
17016423,DB00022,P48551
15898717,DB00022,P48551
19955815,DB00022,P48551
16953837,DB00022,P48551
11752352,DB00022,P48551
15898717,DB00034,P48551
18230610,DB00034,P48551
16912135,DB00060,P48551
11747625,DB00060,P48551
10049744,DB00068,P48551
11752352,DB00068,P48551
8836913,DB00069,P48551
12528473,DB00069,P48551
11752352,DB00069,P48551
17139284,DB00105,P48551
17016423,DB00105,P48551
7584665,DB00105,P48551
11752352,DB00105,P48551
15898717,DB00008,P17181
16953837,DB00008,P17181
19955815,DB00008,P17181
11752352,DB00008,P17181
17139284,DB00011,P17181
17016423,DB00011,P17181
10822464,DB00011,P17181
19955815,DB00011,P17181
11752352,DB00011,P17181
17139284,DB00018,P17181
17016423,DB00018,P17181
15898717,DB00018,P17181
19955815,DB00018,P17181
11752352,DB00018,P17181
17139284,DB00022,P17181
17016423,DB00022,P17181
15898717,DB00022,P17181
19955815,DB00022,P17181
16953837,DB00022,P17181
11752352,DB00022,P17181
15898717,DB00034,P17181
18230610,DB00034,P17181
10049744,DB00060,P17181
16912135,DB00060,P17181
12034032,DB00060,P17181
11747625,DB00060,P17181
10049744,DB00068,P17181
11752352,DB00068,P17181
17139284,DB00069,P17181
17016423,DB00069,P17181
12528473,DB00069,P17181
11752352,DB00069,P17181
17139284,DB00105,P17181
17016423,DB00105,P17181
10567921,DB00105,P17181
11752352,DB00105,P17181
18673235,DB00009,P00747
19436656,DB00009,P00747
17963464,DB00009,P00747
11752352,DB00009,P00747
12658774,DB00013,P00747
12666133,DB00013,P00747
12719778,DB00013,P00747
12720300,DB00013,P00747
12745435,DB00013,P00747
11752352,DB00013,P00747
17963464,DB00015,P00747
18673235,DB00015,P00747
19436656,DB00015,P00747
11752352,DB00015,P00747
18673235,DB00029,P00747
19436656,DB00029,P00747
17963464,DB00029,P00747
11752352,DB00029,P00747
18673235,DB00031,P00747
19436656,DB00031,P00747
17963464,DB00031,P00747
11752352,DB00031,P00747
10569766,DB00086,P00747
10581996,DB00086,P00747
10631997,DB00086,P00747
10664583,DB00086,P00747
10726310,DB00086,P00747
11752352,DB00086,P00747
10400410,DB00302,P00747
10625440,DB00302,P00747
10673876,DB00302,P00747
10959704,DB00302,P00747
12115473,DB00302,P00747
11752352,DB00302,P00747
10026282,DB00513,P00747
11304653,DB00513,P00747
11927133,DB00513,P00747
12007600,DB00513,P00747
1280065,DB00513,P00747
11752352,DB00513,P00747
17139284,DB03709,P00747
17016423,DB03709,P00747
17425487,DB04925,P00747
15277296,DB06692,P00747
18673235,DB00009,P02671
19436656,DB00009,P02671
17963464,DB00009,P02671
18673235,DB00015,P02671
19436656,DB00015,P02671
17963464,DB00015,P02671
17139284,DB00029,P02671
17016423,DB00029,P02671
19436656,DB00031,P02671
18673235,DB00031,P02671
17963464,DB00031,P02671
6892775,DB00364,P02671
1696922,DB04919,P02671
17620942,DB05675,P02671
17948194,DB05675,P02671
17139284,DB00009,Q03405
17016423,DB00009,Q03405
12615913,DB00013,Q03405
12817472,DB00013,Q03405
14679304,DB00013,Q03405
14688365,DB00013,Q03405
14720519,DB00013,Q03405
17327908,DB00013,Q03405
17139284,DB00015,Q03405
17016423,DB00015,Q03405
17139284,DB00029,Q03405
17016423,DB00029,Q03405
15231724,DB00031,Q03405
11447759,DB00031,Q03405
12210068,DB00031,Q03405
17963464,DB00009,P05121
12579271,DB00013,P05121
12642587,DB00013,P05121
12709915,DB00013,P05121
12745435,DB00013,P05121
12785198,DB00013,P05121
17963464,DB00015,P05121
17963464,DB00029,P05121
11163592,DB00031,P05121
14564902,DB00031,P05121
17963464,DB00031,P05121
11259926,DB00055,P05121
17566522,DB00055,P05121
12004248,DB00055,P05121
14515185,DB00055,P05121
10418858,DB00197,P05121
10768100,DB00197,P05121
10770198,DB00197,P05121
10831180,DB00197,P05121
10871202,DB00197,P05121
14499707,DB00010,Q02643
11752352,DB00010,Q02643
22298602,DB08869,Q02643
16505108,DB00012,P19235
17575216,DB00012,P19235
11752352,DB00012,P19235
16505108,DB00016,P19235
17575216,DB00016,P19235
11752352,DB00016,P19235
10592235,DB07637,P19235
23318685,DB08894,P19235
21719882,DB08923,P19235
18208642,DB08923,P19235
12556741,DB00013,P00749
12579271,DB00013,P00749
12707394,DB00013,P00749
12745435,DB00013,P00749
12824001,DB00013,P00749
11544332,DB00594,P00749
11562773,DB00594,P00749
12183060,DB00594,P00749
12897821,DB00594,P00749
15866288,DB00594,P00749
11752352,DB00594,P00749
10592235,DB01905,P00749
17139284,DB01977,P00749
17016423,DB01977,P00749
10592235,DB01977,P00749
10592235,DB02193,P00749
17139284,DB02398,P00749
17016423,DB02398,P00749
10592235,DB02398,P00749
17139284,DB02473,P00749
17016423,DB02473,P00749
10592235,DB02473,P00749
10592235,DB02526,P00749
17139284,DB02551,P00749
17016423,DB02551,P00749
10592235,DB02551,P00749
17139284,DB02705,P00749
17016423,DB02705,P00749
10592235,DB02705,P00749
17139284,DB03046,P00749
17016423,DB03046,P00749
10592235,DB03046,P00749
17139284,DB03082,P00749
17016423,DB03082,P00749
17139284,DB03127,P00749
17016423,DB03127,P00749
10592235,DB03136,P00749
10592235,DB03159,P00749
17139284,DB03476,P00749
17016423,DB03476,P00749
10592235,DB03476,P00749
17139284,DB03729,P00749
17016423,DB03729,P00749
17139284,DB03782,P00749
17016423,DB03782,P00749
10592235,DB03782,P00749
10592235,DB03865,P00749
10592235,DB03876,P00749
17139284,DB04059,P00749
17016423,DB04059,P00749
10592235,DB04059,P00749
17139284,DB04172,P00749
17016423,DB04172,P00749
10592235,DB06854,P00749
10592235,DB06855,P00749
10592235,DB06856,P00749
10592235,DB06857,P00749
10592235,DB07076,P00749
10592235,DB07122,P00749
10592235,DB07129,P00749
10592235,DB07625,P00749
10592235,DB07626,P00749
10592235,DB08072,P00749
10592235,DB08697,P00749
12745435,DB00013,P00750
12787697,DB00013,P00750
12826021,DB00013,P00750
12893898,DB00013,P00750
14507109,DB00013,P00750
2502209,DB00513,P00750
3146348,DB00513,P00750
7962113,DB00513,P00750
8073394,DB00513,P00750
22668799,DB01050,P00750
1370924,DB01088,P00750
1689620,DB01088,P00750
1717784,DB01088,P00750
1726988,DB01088,P00750
17510465,DB01088,P00750
10592235,DB07684,P00750
15277569,DB00013,P05120
15351849,DB00013,P05120
15640330,DB00013,P05120
15944795,DB00013,P05120
16327990,DB00013,P05120
17141398,DB00031,P05120
7958159,DB00031,P05120
3091604,DB00031,P05120
17434507,DB00013,P05154
17253188,DB00013,P05154
14645112,DB00013,P05154
10456457,DB00055,P05154
7769227,DB00055,P05154
9620917,DB00055,P05154
8391599,DB00055,P05154
12671072,DB00055,P05154
17139284,DB00013,P98164
17016423,DB00013,P98164
8241286,DB00013,P98164
1280065,DB00013,P98164
7959795,DB00013,P98164
17139284,DB00030,P98164
17016423,DB00030,P98164
17139284,DB00071,P98164
17016423,DB00071,P98164
9773776,DB00071,P98164
9051350,DB00071,P98164
17018843,DB00071,P98164
15023454,DB00798,P98164
15777622,DB00798,P98164
16488503,DB00798,P98164
14747469,DB00013,Q9Y5Y6
12815039,DB00013,Q9Y5Y6
17139284,DB03127,Q9Y5Y6
17016423,DB03127,Q9Y5Y6
17139284,DB00013,P14543
17016423,DB00013,P14543
1499567,DB00013,P14543
17139284,DB00014,P22888
17016423,DB00014,P22888
20053189,DB00014,P22888
17139284,DB00032,P22888
17016423,DB00032,P22888
14680547,DB00032,P22888
7872378,DB00032,P22888
17139284,DB00044,P22888
17016423,DB00044,P22888
20161981,DB00044,P22888
11752352,DB00044,P22888
17139284,DB00050,P22888
17016423,DB00050,P22888
11943741,DB00050,P22888
15967102,DB00097,P22888
12606382,DB00097,P22888
17059863,DB00097,P22888
20053189,DB06719,P22888
3004987,DB00017,P30988
7610922,DB00017,P30988
9231703,DB00017,P30988
11752352,DB00017,P30988
11772274,DB01278,P30988
19273748,DB01278,P30988
20357016,DB01278,P30988
20015292,DB01278,P30988
18593822,DB01278,P30988
15494035,DB01278,P30988
17001306,DB00019,Q99062
12944913,DB00019,Q99062
17127322,DB00019,Q99062
16033816,DB00019,Q99062
15949269,DB00019,Q99062
15082029,DB00019,Q99062
17001306,DB00099,Q99062
17494858,DB00099,Q99062
15949269,DB00099,Q99062
17127322,DB00099,Q99062
16033816,DB00099,Q99062
14657210,DB00019,P08246
16245075,DB00019,P08246
12958067,DB00019,P08246
15353486,DB00019,P08246
17475913,DB00019,P08246
20521180,DB00058,P08246
16773239,DB00058,P08246
11752352,DB00058,P08246
14657210,DB00099,P08246
16245075,DB00099,P08246
17311988,DB00099,P08246
17475913,DB00099,P08246
15353486,DB00099,P08246
12393522,DB00099,P08246
17139284,DB02341,P08246
17016423,DB02341,P08246
11752352,DB03925,P08246
14530017,DB03925,P08246
17090651,DB00020,P15509
16760463,DB00020,P15509
17522711,DB00020,P15509
16638185,DB00020,P15509
11752352,DB00020,P15509
17562355,DB00020,P26951
17500228,DB00020,P26951
16698686,DB00020,P26951
17522711,DB00020,P26951
17139284,DB00020,P32927
17016423,DB00020,P32927
1424804,DB00020,P32927
17436088,DB05264,P32927
17139284,DB00020,P34741
17016423,DB00020,P34741
10734053,DB00020,P34741
17383764,DB00020,P13727
16522458,DB00020,P13727
17600316,DB00020,P13727
17139284,DB00021,P47872
17016423,DB00021,P47872
11752352,DB00021,P47872
15571461,DB00024,P16473
9039330,DB00024,P16473
11752352,DB00024,P16473
13801371,DB00025,P00742
14285227,DB00025,P00742
236567,DB00025,P00742
6436416,DB00025,P00742
11891806,DB00025,P00742
5969560,DB00036,P00742
13801371,DB00036,P00742
13713641,DB00036,P00742
14227143,DB00036,P00742
13621053,DB00036,P00742
1391956,DB00100,P00742
8083242,DB00100,P00742
9079657,DB00100,P00742
10933803,DB00100,P00742
10919405,DB00100,P00742
11752352,DB00100,P00742
659613,DB00100,P00742
17139284,DB00170,P00742
17016423,DB00170,P00742
19825921,DB00569,P00742
17118432,DB01109,P00742
17004727,DB01109,P00742
11369259,DB01109,P00742
3155697,DB01109,P00742
17474542,DB01225,P00742
17509040,DB01225,P00742
16187968,DB01225,P00742
15675440,DB01225,P00742
17567541,DB01225,P00742
10592235,DB03847,P00742
20424181,DB06228,P00742
20135071,DB06228,P00742
17371192,DB06605,P00742
18393142,DB06605,P00742
10592235,DB06920,P00742
10592235,DB07211,P00742
10592235,DB07261,P00742
10592235,DB07277,P00742
10592235,DB07278,P00742
10592235,DB07605,P00742
10592235,DB07629,P00742
10592235,DB07630,P00742
10592235,DB07800,P00742
10592235,DB07804,P00742
10592235,DB07843,P00742
10592235,DB07844,P00742
10592235,DB07847,P00742
10592235,DB07848,P00742
10592235,DB07872,P00742
10592235,DB07875,P00742
10592235,DB07973,P00742
10592235,DB07974,P00742
10592235,DB08143,P00742
10592235,DB08173,P00742
10592235,DB08174,P00742
10592235,DB08426,P00742
10592235,DB08477,P00742
10592235,DB08487,P00742
10592235,DB08488,P00742
10592235,DB08495,P00742
10592235,DB08745,P00742
10592235,DB08746,P00742
1119107,DB00025,P00740
2994716,DB00025,P00740
14240634,DB00025,P00740
932529,DB00025,P00740
6422634,DB00025,P00740
17348045,DB00170,P00740
10938981,DB00025,P04275
11858481,DB00025,P04275
14750934,DB00025,P04275
2128855,DB00025,P04275
2942172,DB00025,P04275
17139284,DB00025,O14832
17016423,DB00025,O14832
11574539,DB00025,O14832
17139284,DB00126,O14832
17016423,DB00126,O14832
17139284,DB00025,P07307
17016423,DB00025,P07307
15946216,DB00025,P07307
17139284,DB00025,P11021
17016423,DB00025,P11021
9607108,DB00025,P11021
11689471,DB00945,P11021
17139284,DB00025,P27797
17016423,DB00025,P27797
9525969,DB00025,P27797
17899080,DB00025,P27797
9607108,DB00025,P27797
9607108,DB00025,P27797
9359841,DB00031,P27797
19449447,DB01065,P27797
12603316,DB01065,P27797
17139284,DB00025,P27824
17016423,DB00025,P27824
9525969,DB00025,P27824
15213841,DB00025,P27824
17899080,DB00025,P27824
9607108,DB00025,P27824
9359841,DB00031,P27824
17139284,DB00025,P49257
17016423,DB00025,P49257
14629470,DB00025,P49257
14726380,DB00025,P49257
17139284,DB00025,Q07954
17016423,DB00025,Q07954
21391865,DB00025,Q07954
8344937,DB00031,Q07954
1378833,DB00031,Q07954
16303771,DB00031,Q07954
17139284,DB00100,Q07954
17016423,DB00100,Q07954
12522212,DB00100,Q07954
17139284,DB00025,Q8NI22
17016423,DB00025,Q8NI22
15886209,DB00025,Q8NI22
17139284,DB00025,P04070
17016423,DB00025,P04070
21054189,DB00025,P04070
17139284,DB00170,P04070
17016423,DB00170,P04070
17215245,DB00170,P04070
17016423,DB00464,P04070
1344580,DB00464,P04070
11752352,DB00464,P04070
19442540,DB00464,P04070
17498496,DB00026,P14778
12817089,DB00026,P14778
12355453,DB00026,P14778
17083033,DB00026,P14778
11752352,DB00026,P14778
17352828,DB00026,P14778
10210771,DB00026,P14778
14985103,DB00027,P08183
12387747,DB00091,P08183
10820137,DB00091,P08183
10891114,DB00091,P08183
11405287,DB00091,P08183
11716514,DB00091,P08183
11784143,DB00091,P08183
11961113,DB00091,P08183
12134945,DB00091,P08183
12604693,DB00091,P08183
12636153,DB00091,P08183
12699389,DB00091,P08183
12724138,DB00091,P08183
12975485,DB00091,P08183
14604686,DB00091,P08183
7514263,DB00091,P08183
8960059,DB00091,P08183
9205004,DB00091,P08183
9262363,DB00091,P08183
9732409,DB00091,P08183
9914792,DB00091,P08183
10087141,DB00091,P08183
10198227,DB00091,P08183
10604964,DB00091,P08183
14744620,DB00091,P08183
15023456,DB00091,P08183
15504753,DB00091,P08183
14985103,DB00091,P08183
12235267,DB00091,P08183
19530439,DB00091,P08183
19319690,DB00091,P08183
11602674,DB00091,P08183
11785684,DB00091,P08183
12880295,DB00091,P08183
12948019,DB00091,P08183
7681059,DB00091,P08183
8842452,DB00091,P08183
9333100,DB00091,P08183
10227700,DB00091,P08183
17045309,DB00091,P08183
16842213,DB00171,P08183
16890580,DB00171,P08183
16944963,DB00171,P08183
17120199,DB00171,P08183
17417072,DB00171,P08183
15616150,DB00175,P08183
15901800,DB00175,P08183
12438524,DB00176,P08183
12649369,DB00176,P08183
11751127,DB00196,P08183
11961113,DB00196,P08183
12235267,DB00196,P08183
8632764,DB00199,P08183
11602674,DB00199,P08183
11961113,DB00199,P08183
12699389,DB00199,P08183
9822896,DB00199,P08183
10213372,DB00199,P08183
14744620,DB00199,P08183
12235267,DB00199,P08183
19319690,DB00199,P08183
15286055,DB00199,P08183
10213372,DB00201,P08183
12954186,DB00201,P08183
11297522,DB00206,P08183
8632764,DB00206,P08183
11716514,DB00206,P08183
11961113,DB00206,P08183
12134945,DB00206,P08183
12636153,DB00206,P08183
14985103,DB00206,P08183
12235267,DB00206,P08183
11602674,DB00206,P08183
11743742,DB00207,P08183
14744620,DB00207,P08183
11770010,DB00213,P08183
12649369,DB00215,P08183
18215618,DB00215,P08183
12814962,DB00216,P08183
10894301,DB00220,P08183
10820137,DB00220,P08183
12699389,DB00220,P08183
9435299,DB00220,P08183
10894301,DB00224,P08183
10820137,DB00224,P08183
11602674,DB00224,P08183
11181899,DB00224,P08183
9435299,DB00224,P08183
10604964,DB00224,P08183
11474784,DB00227,P08183
11716514,DB00227,P08183
10213372,DB00227,P08183
12649369,DB00234,P08183
17045309,DB00252,P08183
18824002,DB00252,P08183
7914405,DB00255,P08183
11297522,DB00257,P08183
8632764,DB00257,P08183
11961113,DB00257,P08183
12699389,DB00257,P08183
8917702,DB00257,P08183
12235267,DB00257,P08183
11895100,DB00264,P08183
9862789,DB00264,P08183
12948010,DB00264,P08183
14985103,DB00276,P08183
11897620,DB00279,P08183
11743742,DB00281,P08183
14985103,DB00281,P08183
12649369,DB00285,P08183
14550684,DB00285,P08183
20466523,DB00285,P08183
15901800,DB00286,P08183
12699389,DB00295,P08183
12948019,DB00295,P08183
14985103,DB00305,P08183
11743742,DB00316,P08183
12954186,DB00316,P08183
19567673,DB00317,P08183
11961113,DB00320,P08183
12235267,DB00320,P08183
12438524,DB00321,P08183
12954186,DB00321,P08183
11716514,DB00328,P08183
12954186,DB00328,P08183
11408360,DB00333,P08183
19887017,DB00333,P08183
12031686,DB00334,P08183
11895100,DB00335,P08183
12948010,DB00335,P08183
11770010,DB00338,P08183
11716514,DB00342,P08183
12699389,DB00342,P08183
8094615,DB00342,P08183
10213372,DB00342,P08183
11602674,DB00343,P08183
12128170,DB00343,P08183
8099333,DB00343,P08183
11082465,DB00344,P08183
9262363,DB00345,P08183
8194172,DB00351,P08183
11031728,DB00358,P08183
11602674,DB00361,P08183
12031686,DB00363,P08183
10992002,DB00365,P08183
11370709,DB00365,P08183
15032316,DB00365,P08183
12438524,DB00371,P08183
8953513,DB00373,P08183
11145223,DB00381,P08183
12438524,DB00382,P08183
11890691,DB00390,P08183
12788075,DB00390,P08183
12699389,DB00390,P08183
10746169,DB00390,P08183
11181899,DB00390,P08183
11785684,DB00390,P08183
12948010,DB00390,P08183
12948019,DB00390,P08183
14698039,DB00390,P08183
14706813,DB00390,P08183
1359120,DB00390,P08183
9927403,DB00390,P08183
10227700,DB00390,P08183
15180340,DB00390,P08183
15032316,DB00390,P08183
19806783,DB00390,P08183
19631272,DB00390,P08183
12387747,DB00396,P08183
11716514,DB00396,P08183
11784143,DB00396,P08183
1360010,DB00396,P08183
14985103,DB00396,P08183
11181899,DB00396,P08183
11785684,DB00396,P08183
8621716,DB00396,P08183
15290871,DB00396,P08183
19773380,DB00398,P08183
20103600,DB00398,P08183
12128170,DB00401,P08183
11743742,DB00421,P08183
12065443,DB00428,P08183
15901800,DB00439,P08183
12387747,DB00440,P08183
11602674,DB00440,P08183
12799644,DB00441,P08183
14661924,DB00443,P08183
11770010,DB00448,P08183
19238367,DB00448,P08183
12235446,DB00451,P08183
11454724,DB00455,P08183
11602674,DB00457,P08183
14985103,DB00457,P08183
19806783,DB00457,P08183
20423956,DB00457,P08183
9380680,DB00457,P08183
12438524,DB00458,P08183
14985103,DB00458,P08183
12954186,DB00458,P08183
11716514,DB00468,P08183
11042226,DB00468,P08183
14985103,DB00468,P08183
8621716,DB00468,P08183
19887017,DB00470,P08183
12649369,DB00472,P08183
11602674,DB00477,P08183
12031686,DB00477,P08183
12438524,DB00490,P08183
16791115,DB00495,P08183
12387747,DB00501,P08183
11303953,DB00501,P08183
12699389,DB00501,P08183
11042226,DB00501,P08183
9262363,DB00501,P08183
11785684,DB00501,P08183
12438524,DB00502,P08183
14985103,DB00502,P08183
12031686,DB00502,P08183
11745741,DB00503,P08183
10820137,DB00503,P08183
12604693,DB00503,P08183
12699389,DB00503,P08183
11181899,DB00503,P08183
11259625,DB00503,P08183
12948019,DB00503,P08183
11785684,DB00503,P08183
11082465,DB00508,P08183
11743742,DB00514,P08183
12608535,DB00515,P08183
11901088,DB00518,P08183
15716364,DB00520,P08183
9473310,DB00523,P08183
18723475,DB00530,P08183
11743742,DB00531,P08183
11743742,DB00537,P08183
15032316,DB00537,P08183
7914405,DB00539,P08183
12490309,DB00541,P08183
11602674,DB00541,P08183
12134945,DB00541,P08183
9862789,DB00541,P08183
14985103,DB00541,P08183
12608535,DB00541,P08183
10617675,DB00541,P08183
15231674,DB00541,P08183
19123050,DB00541,P08183
19427995,DB00541,P08183
19493273,DB00541,P08183
18824002,DB00555,P08183
8598312,DB00563,P08183
11297522,DB00564,P08183
11318771,DB00564,P08183
12438524,DB00564,P08183
17045309,DB00564,P08183
12954186,DB00564,P08183
12490309,DB00570,P08183
11405287,DB00570,P08183
11716514,DB00570,P08183
12134945,DB00570,P08183
12636153,DB00570,P08183
12699389,DB00570,P08183
1359120,DB00570,P08183
8862725,DB00570,P08183
8960059,DB00570,P08183
9655875,DB00570,P08183
9751076,DB00570,P08183
10087141,DB00570,P08183
10746169,DB00570,P08183
14985103,DB00570,P08183
15616150,DB00570,P08183
11181899,DB00570,P08183
11785684,DB00570,P08183
12604693,DB00570,P08183
12724138,DB00570,P08183
12948019,DB00570,P08183
14698039,DB00570,P08183
14706813,DB00570,P08183
8100632,DB00570,P08183
8621716,DB00570,P08183
10411602,DB00570,P08183
10617675,DB00570,P08183
14991868,DB00570,P08183
